Tempo,Saida
1109904,783
1110924,785
1111944,783
1112964,783
1113984,786
1115004,784
1116024,786
1117044,783
1118064,785
1119084,784
1120104,785
1121124,786
1122144,784
1123164,785
1124184,784
1125204,785
1126224,786
1127244,783
1128264,785
1129284,783
1130304,786
1131324,785
1132344,784
1133364,786
1134384,784
1135404,785
1136424,785
1137444,784
1138464,784
1139484,784
1140504,786
1141524,784
1142544,785
1143564,785
1144584,785
1145604,786
1146624,784
1147644,786
1148664,785
1149684,785
1150704,786
1151724,783
1152744,785
1153764,784
1154784,784
1155804,786
1156824,783
1157844,786
1158864,784
1159884,785
1160904,785
1161924,783
1162944,785
1163964,785
1164984,786
1166004,786
1167024,784
1168044,785
1169064,784
1170084,784
1171104,784
1172124,784
1173144,785
1174164,784
1175184,786
1176204,784
1177224,784
1178244,785
1179264,784
1180284,786
1181304,783
1182324,785
1183344,784
1184364,784
1185384,786
1186404,782
1187424,785
1188444,783
1189464,784
1190484,784
1191504,784
1192524,785
1193544,784
1194564,785
1195584,786
1196604,785
1197624,786
1198644,784
1199664,785
1200684,784
1201704,782
1202724,784
1203744,783
1204764,785
1205784,784
1206804,784
1207824,785
1208844,784
1209864,786
1210884,783
1211904,785
1212924,785
1213944,785
1214964,785
1215984,782
1217004,785
1218024,783
1219044,784
1220064,786
1221084,783
1222104,785
1223124,784
1224144,785
1225164,788
1226184,784
1227204,786
1228224,784
1229244,785
1230264,786
1231284,783
1232304,785
1233324,784
1234344,785
1235364,784
1236384,784
1237404,785
1238424,784
1239444,785
1240464,784
1241484,785
1242504,785
1243524,784
1244544,786
1245564,784
1246584,785
1247604,786
1248624,784
1249644,785
1250664,784
1251684,785
1252704,784
1253724,784
1254744,786
1255764,784
1256784,786
1257804,784
1258824,785
1259844,786
1260864,784
1261884,785
1262904,784
1263924,786
1264944,785
1265964,785
1266984,786
1268004,784
1269024,785
1270044,784
1271064,784
1272084,784
1273104,783
1274124,785
1275144,784
1276164,785
1277184,784
1278204,784
1279224,786
1280244,783
1281264,785
1282284,784
1283304,784
1284324,786
1285344,782
1286364,785
1287384,783
1288404,784
1289424,785
1290444,782
1291464,785
1292484,784
1293504,786
1294524,785
1295544,784
1296564,786
1297584,784
1298604,785
1299624,785
1300644,784
1301664,784
1302684,782
1303704,785
1304724,784
1305744,784
1306764,785
1307784,783
1308804,786
1309824,784
1310844,784
1311864,785
1312884,784
1313904,786
1314924,783
1315944,785
1316964,785
1317984,784
1319004,785
1320024,782
1321044,784
1322064,783
1323084,784
1324104,786
1325124,784
1326144,787
1327164,784
1328184,786
1329204,786
1330224,785
1331244,785
1332264,783
1333284,785
1334304,785
1335324,783
1336344,786
1337364,784
1338388,785
1339412,783
1340432,784
1341452,786
1342472,784
1343484,786
1344504,784
1345524,786
1346544,785
1347564,785
1348584,785
1349604,783
1350624,785
1351644,783
1352664,783
1353684,786
1354704,783
1355724,785
1356744,784
1357764,786
1358784,786
1359804,784
1360824,786
1361844,783
1362864,785
1363884,785
1364904,784
1365924,786
1366944,784
1367964,785
1368984,785
1370004,784
1371024,786
1372044,784
1373064,785
1374084,784
1375104,785
1376124,786
1377144,784
1378164,785
1379184,784
1380204,785
1381224,784
1382244,784
1383264,785
1384284,783
1385304,785
1386324,784
1387344,784
1388364,786
1389384,784
1390404,785
1391424,783
1392444,785
1393464,785
1394484,783
1395504,786
1396524,784
1397544,786
1398564,785
1399584,784
1400604,785
1401624,784
1402644,784
1403664,784
1404684,784
1405704,786
1406724,782
1407744,785
1408764,784
1409784,785
1410804,784
1411824,783
1412844,785
1413864,784
1414884,785
1415904,785
1416924,784
1417944,785
1418964,783
1419984,785
1421004,783
1422024,784
1423044,785
1424064,784
1425084,786
1426104,784
1427124,785
1428144,784
1429164,783
1430184,787
1431204,785
1432224,785
1433244,785
1434264,784
1435284,785
1436304,784
1437324,786
1438344,784
1439364,783
1440384,785
1441404,783
1442424,785
1443444,783
1444464,785
1445484,786
1446504,786
1447524,787
1448544,784
1449564,785
1450584,784
1451604,784
1452624,785
1453644,783
1454664,785
1455684,784
1456704,784
1457724,786
1458744,783
1459764,785
1460784,784
1461804,785
1462824,785
1463844,785
1464864,786
1465884,783
1466904,786
1467924,784
1468944,783
1469964,786
1470984,784
1472004,785
1473024,783
1474044,785
1475064,785
1476084,785
1477104,786
1478124,783
1479144,786
1480164,784
1481184,784
1482204,785
1483224,784
1484244,785
1485264,783
1486284,785
1487304,786
1488324,783
1489344,786
1490364,783
1491384,785
1492404,785
1493424,784
1494444,785
1495464,783
1496484,785
1497504,785
1498524,783
1499544,785
1500564,783
1501584,785
1502604,783
1503624,785
1504644,786
1505664,784
1506684,785
1507704,784
1508724,785
1509744,784
1510764,783
1511784,785
1512804,782
1513824,785
1514844,783
1515864,784
1516884,785
1517904,783
1518924,785
1519944,783
1520964,784
1521984,785
1523004,783
1524024,786
1525044,784
1526064,785
1527084,785
1528104,783
1529124,786
1530144,784
1531164,785
1532184,785
1533204,784
1534224,786
1535244,784
1536264,786
1537284,785
1538304,784
1539324,785
1540344,784
1541364,786
1542384,784
1543404,785
1544424,784
1545444,784
1546464,786
1547484,784
1548504,785
1549524,784
1550544,785
1551564,786
1552584,784
1553604,785
1554624,783
1555644,785
1556664,785
1557684,784
1558704,786
1559724,784
1560744,785
1561764,785
1562784,784
1563804,787
1564824,784
1565844,785
1566864,784
1567884,784
1568904,785
1569924,783
1570944,786
1571964,783
1572984,784
1574004,785
1575024,784
1576044,787
1577064,783
1578084,785
1579104,785
1580124,786
1581144,786
1582164,784
1583184,786
1584204,783
1585224,784
1586244,785
1587264,782
1588284,786
1589304,784
1590324,785
1591344,786
1592364,784
1593384,786
1594404,784
1595424,786
1596444,785
1597464,784
1598484,786
1599508,784
1600532,785
1601552,784
1602572,783
1603592,785
1604604,783
1605624,786
1606644,783
1607664,784
1608684,786
1609704,785
1610724,785
1611744,783
1612764,785
1613784,785
1614804,784
1615824,785
1616844,783
1617864,785
1618884,784
1619904,785
1620924,785
1621944,783
1622964,785
1623984,784
1625004,786
1626024,786
1627044,784
1628064,785
1629084,784
1630104,785
1631124,784
1632144,784
1633164,786
1634184,784
1635204,786
1636224,784
1637244,784
1638264,786
1639284,784
1640304,786
1641324,784
1642344,786
1643364,784
1644384,784
1645404,786
1646424,784
1647444,786
1648464,784
1649484,785
1650504,787
1651524,783
1652544,785
1653564,785
1654584,786
1655604,786
1656624,784
1657644,786
1658664,785
1659684,785
1660704,785
1661724,784
1662744,786
1663764,785
1664784,786
1665804,785
1666824,785
1667844,786
1668864,784
1669884,785
1670904,784
1671924,785
1672944,784
1673964,785
1674984,787
1676004,784
1677024,785
1678044,785
1679064,785
1680084,787
1681104,784
1682124,785
1683144,785
1684164,786
1685184,786
1686204,784
1687224,786
1688244,784
1689264,785
1690284,785
1691304,784
1692324,786
1693344,785
1694364,786
1695384,786
1696404,784
1697424,787
1698444,785
1699464,786
1700484,784
1701504,785
1702524,784
1703544,783
1704564,786
1705584,784
1706604,785
1707624,785
1708644,785
1709664,787
1710684,783
1711704,786
1712724,784
1713744,785
1714764,786
1715784,784
1716804,786
1717824,783
1718844,784
1719864,785
1720884,784
1721904,786
1722924,784
1723944,786
1724964,786
1725984,785
1727004,786
1728024,784
1729044,786
1730064,785
1731084,784
1732104,785
1733124,784
1734144,785
1735164,783
1736184,784
1737204,785
1738224,784
1739244,786
1740264,784
1741284,786
1742304,785
1743324,785
1744344,787
1745364,784
1746384,786
1747404,785
1748424,785
1749444,786
1750464,784
1751484,785
1752504,784
1753524,786
1754544,786
1755564,785
1756584,786
1757604,785
1758624,787
1759644,786
1760664,785
1761684,785
1762704,784
1763724,786
1764744,785
1765764,785
1766784,786
1767804,785
1768824,786
1769844,784
1770864,786
1771884,785
1772904,785
1773924,786
1774944,785
1775964,787
1776984,784
1778004,785
1779024,786
1780044,784
1781064,787
1782084,785
1783104,786
1784124,787
1785144,785
1786164,787
1787184,785
1788204,786
1789224,785
1790244,784
1791264,787
1792284,785
1793304,786
1794324,786
1795344,785
1796364,786
1797384,786
1798404,786
1799424,784
1800444,785
1801464,785
1802484,784
1803504,787
1804524,784
1805544,786
1806564,785
1807584,784
1808604,787
1809624,784
1810644,785
1811664,784
1812684,785
1813704,788
1814724,784
1815744,786
1816764,784
1817784,785
1818804,786
1819824,784
1820844,786
1821864,784
1822884,785
1823904,786
1824924,785
1825944,787
1826964,784
1827984,785
1829004,784
1830024,786
1831044,786
1832064,784
1833084,785
1834104,784
1835124,786
1836144,785
1837164,784
1838184,786
1839204,784
1840224,786
1841244,785
1842264,785
1843284,787
1844304,784
1845324,786
1846344,785
1847364,786
1848384,786
1849404,784
1850424,786
1851444,783
1852464,785
1853484,786
1854504,785
1855524,786
1856544,785
1857564,787
1858584,786
1859604,785
1860628,788
1861652,785
1862672,787
1863692,785
1864712,786
1865724,786
1866744,785
1867764,787
1868784,783
1869804,785
1870824,785
1871844,784
1872864,787
1873884,784
1874904,787
1875924,786
1876944,786
1877964,787
1878984,784
1880004,787
1881024,785
1882044,785
1883064,785
1884084,785
1885104,786
1886124,784
1887144,786
1888164,785
1889184,786
1890204,786
1891224,785
1892244,788
1893264,785
1894284,786
1895304,786
1896324,785
1897344,788
1898364,785
1899384,786
1900404,785
1901424,785
1902444,786
1903464,784
1904484,786
1905504,786
1906524,786
1907544,787
1908564,785
1909584,787
1910604,784
1911624,786
1912644,786
1913664,785
1914684,786
1915704,785
1916724,786
1917744,786
1918764,784
1919784,787
1920804,784
1921824,786
1922844,785
1923864,785
1924884,785
1925904,786
1926924,786
1927944,785
1928964,785
1929984,786
1931004,785
1932024,786
1933044,783
1934064,786
1935084,786
1936104,785
1937124,787
1938144,784
1939164,785
1940184,784
1941204,785
1942224,787
1943244,784
1944264,786
1945284,785
1946304,786
1947324,787
1948344,784
1949364,786
1950384,784
1951404,785
1952424,786
1953444,784
1954464,786
1955484,784
1956504,786
1957524,785
1958544,786
1959564,786
1960584,786
1961604,786
1962624,784
1963644,787
1964664,786
1965684,786
1966704,787
1967724,785
1968744,786
1969764,784
1970784,785
1971804,787
1972824,783
1973844,786
1974864,785
1975884,786
1976904,787
1977924,785
1978944,787
1979964,786
1980984,787
1982004,786
1983024,784
1984044,787
1985064,785
1986084,787
1987104,785
1988124,785
1989144,787
1990164,785
1991184,787
1992204,785
1993224,787
1994244,786
1995264,786
1996284,787
1997304,785
1998324,786
1999344,785
2000364,784
2001384,786
2002404,783
2003424,786
2004444,784
2005464,786
2006484,786
2007504,784
2008524,787
2009544,785
2010564,786
2011584,786
2012604,785
2013624,787
2014644,785
2015664,787
2016684,785
2017704,784
2018724,786
2019744,784
2020764,786
2021784,784
2022804,785
2023824,786
2024844,785
2025864,787
2026884,784
2027904,785
2028924,785
2029944,786
2030964,787
2031984,784
2033004,785
2034024,785
2035044,785
2036064,786
2037084,784
2038104,785
2039124,784
2040144,785
2041164,786
2042184,785
2043204,787
2044224,784
2045244,785
2046264,786
2047284,785
2048304,786
2049324,784
2050344,786
2051364,785
2052384,784
2053404,785
2054424,785
2055444,786
2056464,784
2057484,785
2058504,785
2059524,785
2060544,786
2061564,783
2062584,786
2063604,786
2064624,786
2065644,787
2066664,784
2067684,786
2068704,784
2069724,785
2070744,786
2071764,783
2072784,786
2073804,784
2074824,786
2075844,787
2076864,785
2077884,786
2078904,785
2079924,787
2080944,786
2081964,785
2082984,787
2084004,785
2085024,788
2086044,785
2087064,785
2088084,786
2089104,785
2090124,786
2091144,784
2092164,787
2093184,786
2094204,785
2095224,787
2096244,785
2097264,786
2098284,785
2099304,786
2100324,787
2101344,784
2102364,786
2103384,784
2104404,786
2105424,787
2106444,784
2107464,786
2108484,785
2109504,787
2110524,786
2111544,785
2112564,786
2113584,786
2114604,787
2115624,786
2116644,785
2117664,786
2118684,784
2119704,786
2120724,784
2121748,784
2122772,785
2123792,784
2124812,787
2125832,784
2126844,785
2127864,785
2128884,785
2129904,787
2130924,785
2131944,786
2132964,784
2133984,786
2135004,785
2136024,783
2137044,785
2138064,784
2139084,785
2140104,786
2141124,784
2142144,787
2143164,785
2144184,786
2145204,787
2146224,785
2147244,787
2148264,784
2149284,786
2150304,785
2151324,784
2152344,785
2153364,784
2154384,786
2155404,784
2156424,785
2157444,786
2158464,785
2159484,788
2160504,784
2161524,786
2162544,784
2163564,786
2164584,787
2165604,784
2166624,786
2167644,784
2168664,785
2169684,785
2170704,784
2171724,786
2172744,784
2173764,786
2174784,787
2175804,786
2176824,788
2177844,785
2178864,786
2179884,785
2180904,786
2181924,787
2182944,784
2183964,787
2184984,784
2186004,786
2187024,786
2188044,785
2189064,786
2190084,783
2191104,786
2192124,786
2193144,786
2194164,787
2195184,784
2196204,787
2197224,786
2198244,785
2199264,787
2200284,783
2201304,786
2202324,784
2203344,785
2204364,786
2205384,784
2206404,786
2207424,784
2208444,786
2209464,786
2210484,785
2211504,786
2212524,784
2213544,788
2214564,786
2215584,785
2216604,787
2217624,785
2218644,787
2219664,784
2220684,785
2221704,785
2222724,784
2223744,786
2224764,784
2225784,787
2226804,786
2227824,784
2228844,787
2229864,784
2230884,787
2231904,785
2232924,785
2233944,787
2234964,784
2235984,787
2237004,784
2238024,786
2239044,785
2240064,784
2241084,786
2242104,785
2243124,786
2244144,786
2245164,785
2246184,787
2247204,785
2248224,786
2249244,784
2250264,785
2251284,785
2252304,783
2253324,786
2254344,783
2255364,785
2256384,785
2257404,784
2258424,786
2259444,783
2260464,785
2261484,784
2262504,786
2263524,787
2264544,785
2265564,787
2266584,784
2267604,785
2268624,786
2269644,784
2270664,786
2271684,784
2272704,786
2273724,786
2274744,786
2275764,787
2276784,786
2277804,786
2278824,785
2279844,786
2280864,787
2281884,784
2282904,786
2283924,785
2284944,786
2285964,786
2286984,786
2288004,787
2289024,784
2290044,786
2291064,786
2292084,786
2293104,788
2294124,785
2295144,788
2296164,785
2297184,787
2298204,787
2299224,784
2300244,787
2301264,785
2302284,786
2303304,786
2304324,785
2305344,787
2306364,785
2307384,786
2308404,787
2309424,786
2310444,786
2311464,784
2312484,786
2313504,785
2314524,786
2315544,786
2316564,785
2317584,787
2318604,785
2319624,786
2320644,785
2321664,785
2322684,786
2323704,784
2324724,786
2325744,785
2326764,786
2327784,786
2328804,784
2329824,786
2330844,785
2331864,786
2332884,786
2333904,785
2334924,787
2335944,785
2336964,786
2337984,786
2339004,785
2340024,787
2341044,784
2342064,786
2343084,785
2344104,785
2345124,786
2346144,784
2347164,787
2348184,784
2349204,785
2350224,786
2351244,784
2352264,786
2353284,783
2354304,786
2355324,784
2356344,784
2357364,786
2358384,784
2359404,786
2360424,784
2361444,784
2362464,786
2363484,785
2364504,787
2365524,785
2366544,786
2367564,787
2368584,784
2369604,786
2370624,784
2371644,785
2372664,785
2373684,785
2374704,786
2375724,785
2376744,787
2377764,785
2378784,785
2379804,786
2380824,786
2381844,786
2382868,784
2383892,786
2384912,786
2385932,785
2386952,787
2387964,784
2388984,785
2390004,785
2391024,786
2392044,788
2393064,784
2394084,787
2395104,785
2396124,786
2397144,788
2398164,784
2399184,787
2400204,784
2401224,786
2402244,785
2403264,784
2404284,787
2405304,785
2406324,786
2407344,785
2408364,785
2409384,787
2410404,784
2411424,786
2412444,784
2413464,786
2414484,785
2415504,785
2416524,787
2417544,784
2418564,785
2419584,785
2420604,785
2421624,786
2422644,783
2423664,786
2424684,785
2425704,787
2426724,788
2427744,784
2428764,786
2429784,785
2430804,785
2431824,785
2432844,783
2433864,786
2434884,784
2435904,785
2436924,785
2437944,784
2438964,786
2439984,784
