Tempo, Uk, xhat, Erro, Saida
5557412,0.89,0.12,1.00,567.00
5565468,0.92,0.12,4.00,569.00
5573532,0.89,0.12,2.00,570.00
5581596,0.90,0.12,1.00,568.00
5589660,0.91,0.12,3.00,568.00
5597732,0.91,0.12,3.00,571.00
5605788,0.89,0.12,0.00,568.00
5613844,0.92,0.12,3.00,571.00
5621900,0.89,0.12,0.00,571.00
5629940,0.91,0.12,0.00,570.00
5638004,0.91,0.12,1.00,572.00
5646076,0.89,0.12,-1.00,573.00
5654156,0.89,0.12,-2.00,571.00
5662220,0.90,0.12,0.00,574.00
5670276,0.88,0.12,-3.00,573.00
5678364,0.89,0.12,-2.00,573.00
5686444,0.88,0.12,-2.00,574.00
5694516,0.88,0.12,-3.00,573.00
5702588,0.88,0.12,-2.00,572.00
5710668,0.89,0.12,-1.00,573.00
5718748,0.88,0.12,-2.00,571.00
5726820,0.89,0.12,0.00,572.00
5734876,0.88,0.12,-1.00,573.00
5742956,0.88,0.12,-2.00,570.00
5751036,0.90,0.12,1.00,570.00
5759100,0.89,0.12,1.00,571.00
5767148,0.89,0.12,0.00,569.00
5775204,0.90,0.12,2.00,569.00
5783268,0.90,0.12,2.00,571.00
5791324,0.89,0.12,0.00,567.00
5799380,0.92,0.12,4.00,570.00
5807452,0.89,0.12,1.00,569.00
5815524,0.91,0.12,2.00,568.00
5823588,0.91,0.12,3.00,569.00
5831652,0.91,0.12,2.00,573.00
5839724,0.88,0.12,-2.00,570.00
5847804,0.91,0.12,1.00,571.00
5855860,0.89,0.12,0.00,571.00
5863908,0.90,0.12,0.00,570.00
5871964,0.90,0.12,1.00,571.00
5880020,0.90,0.12,0.00,573.00
5888068,0.89,0.12,-2.00,570.00
5896148,0.91,0.12,1.00,572.00
5904220,0.89,0.12,-1.00,572.00
5912300,0.90,0.12,-1.00,572.00
5920380,0.89,0.12,-1.00,573.00
5928460,0.89,0.12,-2.00,572.00
5936548,0.89,0.12,-1.00,572.00
5944628,0.89,0.12,-1.00,574.00
5952708,0.87,0.12,-3.00,571.00
5960772,0.90,0.12,0.00,572.00
5968820,0.88,0.12,-1.00,573.00
5976900,0.88,0.12,-2.00,570.00
5984980,0.90,0.12,1.00,571.00
5993028,0.88,0.12,0.00,572.00

