Tempo, Uk, xhat, Erro, Saida
5555748,0.89,0.12,2.00,569.00
5563812,0.91,0.12,2.00,568.00
5571884,0.91,0.12,3.00,568.00
5579956,0.91,0.12,3.00,571.00
5588004,0.89,0.12,0.00,568.00
5596052,0.93,0.12,3.00,570.00
5604124,0.89,0.12,1.00,572.00
5612188,0.90,0.12,-1.00,570.00
5620268,0.91,0.12,1.00,572.00
5628340,0.89,0.12,-1.00,572.00
5636420,0.90,0.12,-1.00,570.00
5644492,0.91,0.12,1.00,573.00
5652556,0.88,0.12,-2.00,573.00
5660628,0.89,0.12,-2.00,572.00
5668708,0.89,0.12,-1.00,574.00
5676788,0.88,0.12,-3.00,572.00
5684868,0.90,0.12,-1.00,573.00
5692948,0.88,0.12,-2.00,573.00
5701028,0.89,0.12,-2.00,573.00
5709108,0.88,0.12,-2.00,570.00
5717188,0.90,0.12,1.00,573.00
5725244,0.87,0.12,-2.00,570.00
5733324,0.91,0.12,1.00,571.00
5741380,0.88,0.12,0.00,571.00
5749420,0.90,0.12,0.00,570.00
5757476,0.89,0.12,1.00,569.00
5765540,0.90,0.12,2.00,571.00
5773588,0.88,0.12,0.00,568.00
5781644,0.92,0.12,3.00,570.00
5789708,0.89,0.12,1.00,570.00
5797772,0.91,0.12,1.00,569.00
5805844,0.91,0.12,2.00,569.00
5813916,0.91,0.12,2.00,571.00
5821972,0.89,0.12,0.00,569.00
5830028,0.92,0.12,2.00,571.00
5838084,0.89,0.12,0.00,572.00
5846140,0.90,0.12,-1.00,571.00
5854196,0.90,0.12,0.00,571.00
5862236,0.90,0.12,0.00,573.00
5870292,0.88,0.12,-2.00,570.00
5878372,0.91,0.12,1.00,573.00
5886444,0.87,0.12,-2.00,573.00
5894524,0.90,0.12,-2.00,571.00
5902588,0.90,0.12,0.00,573.00
5910636,0.88,0.12,-2.00,572.00
5918708,0.90,0.12,-1.00,572.00
5926788,0.89,0.12,-1.00,572.00
5934868,0.89,0.12,-1.00,572.00
5942948,0.89,0.12,-1.00,570.00
5951028,0.90,0.12,1.00,573.00
5959092,0.87,0.12,-2.00,570.00
5967172,0.91,0.12,1.00,570.00
5975244,0.89,0.12,1.00,571.00
5983292,0.89,0.12,0.00,570.00
5991340,0.90,0.12,1.00,569.00
5999404,0.91,0.12,2.00,571.00

